latitude,longitude,size,data,data_size
41.50000000000001,9.100000000000003,0.2,0.0012762192292196776,8619.208791208828
41.50000000000001,9.300000000000002,0.2,0.0019180920620039516,11991.082417582424
41.70000000000001,8.700000000000005,0.2,0.0013355053640352807,748.7802197802198
41.70000000000001,8.900000000000004,0.2,0.0015270469501012828,9168.021978021983
41.70000000000001,9.300000000000002,0.2,0.0039525090831699075,7590.115384615394
41.90000000000001,8.700000000000005,0.2,0.001058301151416145,85041.95604395616
41.90000000000001,8.900000000000004,0.2,0.00042127496437535704,18989.97252747253
41.90000000000001,9.300000000000002,0.2,0.0005313113659762209,5646.406593406598
42.100000000000016,8.700000000000005,0.2,0.00015582765461399686,6417.346153846156
42.100000000000016,8.900000000000004,0.2,0.00031006765835314237,9675.307692307719
42.100000000000016,9.100000000000003,0.2,0.0007393384951618015,1352.5604395604394
42.100000000000016,9.300000000000002,0.2,0.00032925145947041123,6074.384615384623
42.100000000000016,9.500000000000002,0.2,0.001205363647468662,7466.626373626379
42.30000000000002,2.5000000000000027,0.2,0.0033537259526792954,298.1758241758242
42.30000000000002,2.700000000000003,0.2,0.0018460196469233952,1083.412087912082
42.30000000000002,8.700000000000005,0.2,0.0007474271258552281,1337.9230769230787
42.30000000000002,9.100000000000003,0.2,0.00046952135651427354,10649.142857142855
42.30000000000002,9.500000000000002,0.2,0.0014451957168210476,1383.8956043956027
42.50000000000002,1.9000000000000021,0.2,0.0026011816796773436,3844.406593406587
42.50000000000002,2.1000000000000023,0.2,0.0018393371817084494,8698.78571428571
42.50000000000002,2.3000000000000025,0.2,0.002176048717984485,2757.291208791208
42.50000000000002,2.5000000000000027,0.2,0.00040281661773477616,4965.038461538463
42.50000000000002,2.700000000000003,0.2,0.0008060123204740416,21091.48901098901
42.50000000000002,2.900000000000003,0.2,0.0011759550069388638,39117.1428571429
42.50000000000002,3.100000000000003,0.2,0.0016041561468336347,23688.467032967048
42.50000000000002,8.700000000000005,0.2,0.0014618004240827605,6156.791208791208
42.50000000000002,8.900000000000004,0.2,0.0005033182360908215,7947.258241758239
42.50000000000002,9.100000000000003,0.2,0.00046920518703756164,2131.263736263739
42.50000000000002,9.300000000000002,0.2,0.0001768179950199504,5655.532967032965
42.50000000000002,9.500000000000002,0.2,0.0006687355826854796,29907.18681318685
42.700000000000024,0.10000000000000217,0.2,0.009474067776023306,633.3076923076933
42.700000000000024,0.5000000000000022,0.2,0.01308891110328013,764.0054945054951
42.700000000000024,1.3000000000000023,0.2,0.01291439600363308,387.1648351648346
42.700000000000024,1.5000000000000022,0.2,0.001281500623147279,1560.670329670332
42.700000000000024,1.7000000000000022,0.2,0.0013351453162625461,2995.928571428573
42.700000000000024,1.9000000000000021,0.2,0.004196594302316198,2382.8846153846152
42.700000000000024,2.1000000000000023,0.2,0.005048761543108651,1782.6153846153866
42.700000000000024,2.3000000000000025,0.2,0.0006100913125678804,3278.1978021978052
42.700000000000024,2.5000000000000027,0.2,0.0013429971808609099,17125.873626373635
42.700000000000024,2.700000000000003,0.2,0.000743178681388682,52477.28571428575
42.700000000000024,2.900000000000003,0.2,0.001455173400076633,260450.06043956062
42.700000000000024,3.100000000000003,0.2,0.0013101489006049922,48086.137362637375
42.700000000000024,8.900000000000004,0.2,0.0009108112726121069,7685.45604395603
42.700000000000024,9.100000000000003,0.2,0.0007271245420513687,1375.2802197802225
42.700000000000024,9.300000000000002,0.2,0.0010323672245285275,6780.532967032961
42.700000000000024,9.500000000000002,0.2,0.0006016676291244988,73130.07692307707
42.90000000000003,-0.2999999999999978,0.2,0.001295641093179373,1543.6373626373652
42.90000000000003,-0.09999999999999784,0.2,0.0038141287063062183,6554.576923076929
42.90000000000003,0.10000000000000217,0.2,0.0006307781619055052,9512.06043956043
42.90000000000003,0.30000000000000215,0.2,0.0036497151942551822,5753.873626373629
42.90000000000003,0.5000000000000022,0.2,0.0018209317100583127,3295.016483516484
42.90000000000003,0.7000000000000022,0.2,0.0012554581387488196,6372.17582417582
42.90000000000003,0.9000000000000022,0.2,0.0008912677794455048,2243.9945054945038
42.90000000000003,1.1000000000000023,0.2,0.00033907888847332034,11796.664835164844
42.90000000000003,1.3000000000000023,0.2,0.001495185830238901,4012.8791208791213
42.90000000000003,1.5000000000000022,0.2,0.0009097077563832615,8794.03296703297
42.90000000000003,1.7000000000000022,0.2,0.0009728588419238015,22613.76373626374
42.90000000000003,1.9000000000000021,0.2,0.0008480620882630277,16508.225274725264
42.90000000000003,2.1000000000000023,0.2,0.0010742517497170524,7447.043956043938
42.90000000000003,2.3000000000000025,0.2,0.0026105861934005914,8044.170329670313
42.90000000000003,2.5000000000000027,0.2,0.0025543859649122813,3131.868131868131
42.90000000000003,2.700000000000003,0.2,0.002105453123590097,4749.571428571431
42.90000000000003,2.900000000000003,0.2,0.0030244145279381745,15540.197802197828
42.90000000000003,3.100000000000003,0.2,0.0013836575409573596,11563.554945054915
42.90000000000003,9.300000000000002,0.2,0.0016402085408001902,1219.3571428571408
42.90000000000003,9.500000000000002,0.2,0.001580519660969846,3796.2197802197866
43.10000000000003,-1.4999999999999976,0.2,0.0034444255190295174,580.6483516483495
43.10000000000003,-1.2999999999999976,0.2,0.0004759526244080013,8404.197802197801
