latitude,longitude,size,data,data_size
41.449999999999996,8.949999999999998,0.3,26.326181387389756,30388
41.449999999999996,9.249999999999998,0.3,27.16373173473211,106760
41.74999999999999,8.649999999999997,0.3,312.7792672028597,4476
41.74999999999999,8.949999999999998,0.3,9.855684618092221,142050
41.74999999999999,9.249999999999998,0.3,34.314881935359345,93254
42.04999999999999,8.649999999999997,0.3,5.689975139185546,1370832
42.04999999999999,8.949999999999998,0.3,9.360905454854906,117510
42.04999999999999,9.249999999999998,0.3,2.7764666685176445,144068
42.04999999999999,9.549999999999999,0.3,12.857956319685531,108882
42.34999999999999,2.0499999999999985,0.3,32.4004698068122,49382
42.34999999999999,2.3499999999999983,0.3,13.948946854512483,14338
42.34999999999999,2.649999999999998,0.3,12.165222436413318,106862
42.34999999999999,2.949999999999998,0.3,1.9364083497928044,103284
42.34999999999999,3.249999999999998,0.3,151.01938082053866,7946
42.34999999999999,8.649999999999997,0.3,14.245014245014245,14040
42.34999999999999,8.949999999999998,0.3,0.9954606992115952,100456
42.34999999999999,9.249999999999998,0.3,9.279307145066502,64660
42.34999999999999,9.549999999999999,0.3,1.5874023747539525,188988
42.649999999999984,-0.05000000000000157,0.3,135.9927470534905,4412
42.649999999999984,0.24999999999999842,0.3,18.885741265344663,10590
42.649999999999984,0.5499999999999984,0.3,23.24284120490889,43024
42.649999999999984,1.1499999999999984,0.3,62.24066390041494,4820
42.649999999999984,1.4499999999999984,0.3,17.18065458293961,23282
42.649999999999984,1.7499999999999984,0.3,36.28008223485307,33076
42.649999999999984,2.0499999999999985,0.3,28.132786753476406,74646
42.649999999999984,2.3499999999999983,0.3,20.936562216484056,114632
42.649999999999984,2.649999999999998,0.3,14.64517234328284,361894
42.649999999999984,2.949999999999998,0.3,17.2720614885389,2941166
42.649999999999984,3.249999999999998,0.3,15.827793605571383,25272
42.649999999999984,8.649999999999997,0.3,23.481068388611682,34070
42.649999999999984,8.949999999999998,0.3,12.032970338728115,99726
42.649999999999984,9.249999999999998,0.3,11.119936457505958,62950
42.649999999999984,9.549999999999999,0.3,4.84201950642144,1301110
42.94999999999998,-1.5500000000000018,0.3,51.78663904712584,3862
42.94999999999998,-0.35000000000000153,0.3,5.059021922428331,59300
42.94999999999998,-0.05000000000000157,0.3,24.83762863667369,269752
42.94999999999998,0.24999999999999842,0.3,27.444881529594728,131172
42.94999999999998,0.5499999999999984,0.3,31.14527401612079,160538
42.94999999999998,0.8499999999999984,0.3,15.22533495736906,91952
42.94999999999998,1.1499999999999984,0.3,8.021926599371616,149590
42.94999999999998,1.4499999999999984,0.3,15.349783184312523,104236
42.94999999999998,1.7499999999999984,0.3,21.570089475926714,375520
42.94999999999998,2.0499999999999985,0.3,8.89956837093401,134838
42.94999999999998,2.3499999999999983,0.3,26.59465651978233,146646
42.94999999999998,2.649999999999998,0.3,43.73432853227593,68596
42.94999999999998,2.949999999999998,0.3,30.16636301185747,334810
42.94999999999998,5.949999999999997,0.3,2.1209245109943424,1885970
42.94999999999998,9.249999999999998,0.3,25.839793281653744,7740
42.94999999999998,9.549999999999999,0.3,20.04811547714515,29928
43.24999999999998,-1.8500000000000019,0.3,17.983347420288812,111214
43.24999999999998,-1.5500000000000018,0.3,15.427417920907027,382436
43.24999999999998,-1.2500000000000018,0.3,3.898749476105539,205194
43.24999999999998,-0.6500000000000016,0.3,5.775305946832534,346302
43.24999999999998,-0.35000000000000153,0.3,9.061000422846686,1357466
43.24999999999998,-0.05000000000000157,0.3,24.99851812907998,776046
43.24999999999998,0.24999999999999842,0.3,20.02208496644784,329636
43.24999999999998,0.5499999999999984,0.3,9.264692257805503,129524
43.24999999999998,0.8499999999999984,0.3,25.20361870904412,226158
43.24999999999998,1.1499999999999984,0.3,22.208737104856517,319694
43.24999999999998,1.4499999999999984,0.3,11.289312298795322,274596
43.24999999999998,1.7499999999999984,0.3,35.28143477834765,306110
43.24999999999998,2.0499999999999985,0.3,18.064453971771282,249108
43.24999999999998,2.3499999999999983,0.3,9.865117826807795,2037482
43.24999999999998,2.649999999999998,0.3,22.179294555340917,279540
43.24999999999998,2.949999999999998,0.3,18.527667984189723,1101056
43.24999999999998,3.249999999999998,0.3,33.20445087217024,948668
43.24999999999998,3.5499999999999976,0.3,10.101088586546904,772194
43.24999999999998,5.049999999999997,0.3,3.142088492046724,1845906
43.24999999999998,5.349999999999997,0.3,8.93448717622468,10767266
43.24999999999998,5.649999999999997,0.3,12.007201160906765,2531814
43.24999999999998,5.949999999999997,0.3,11.14387329325465,4414982
